UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Power_Consumption_kWh,Machine_Load_Percent,Energy_Cost_INR,Carbon_Emission_kgCO2,Production_Output_Units,Estimated_Downtime_Hours,Estimated_Loss_INR
9192,M24051,M,297.9,309.0,1970,21.6,37,0,0,0,0,0,0,14.45,15.4,115.6,11.85,120,0.0,0
9193,L56372,L,297.9,309.0,1562,35.8,40,0,0,0,0,0,0,12.84,47.0,102.72,10.53,84,0.0,0
9194,M24053,M,297.9,309.0,1530,40.9,42,0,0,0,0,0,0,13.26,52.7,106.08,10.87,82,0.0,0
9195,L56374,L,297.9,308.9,1393,40.6,45,0,0,0,0,0,0,12.02,45.5,96.16,9.86,70,0.0,0
9196,L56375,L,297.9,309.0,1532,37.6,47,0,0,0,0,0,0,12.82,38.8,102.56,10.51,82,0.0,0
9197,L56376,L,298.0,308.9,1607,37.7,49,0,0,0,0,0,0,13.49,54.3,107.92,11.06,88,0.0,0
9198,M24057,M,297.9,308.8,1469,49.0,51,0,0,0,0,0,0,13.84,69.2,110.72,11.35,76,0.0,0
9199,M24058,M,297.9,308.8,1538,37.6,54,0,0,0,0,0,0,12.87,34.0,102.96,10.55,82,0.0,0
9200,L56379,L,297.9,308.8,1613,31.4,57,0,0,0,0,0,0,12.68,35.6,101.44,10.4,89,0.0,0
9201,M24060,M,297.9,308.8,1602,32.1,59,0,0,0,0,0,0,12.68,47.2,101.44,10.4,88,0.0,0
9202,L56381,L,297.8,308.7,1404,44.2,62,0,0,0,0,0,0,12.61,53.1,100.88,10.34,71,0.0,0
9203,L56382,L,297.8,308.8,1548,36.9,64,0,0,0,0,0,0,12.86,43.0,102.88,10.55,83,0.0,0
9204,L56383,L,297.8,308.8,1559,35.2,66,0,0,0,0,0,0,12.73,41.7,101.84,10.44,84,0.0,0
9205,L56384,L,297.8,308.8,1621,36.1,68,0,0,0,0,0,0,13.39,38.8,107.12,10.98,90,0.0,0
9206,L56385,L,297.8,308.8,1579,32.9,70,0,0,0,0,0,0,12.59,31.4,100.72,10.32,86,0.0,0
9207,M24066,M,297.9,308.9,1547,44.0,72,0,0,0,0,0,0,13.83,60.5,110.64,11.34,83,0.0,0
9208,L56387,L,297.9,308.8,1386,48.6,75,0,0,0,0,0,0,13.06,52.3,104.48,10.71,69,0.0,0
9209,L56388,L,298.0,308.9,1406,40.9,77,0,0,0,0,0,0,12.17,52.2,97.36,9.98,71,0.0,0
9210,M24069,M,298.0,309.0,1393,55.9,79,0,0,0,0,0,0,14.12,76.0,112.96,11.58,70,0.0,0
9211,M24070,M,297.9,309.0,2456,13.9,82,0,0,0,0,0,0,17.63,6.6,141.04,14.46,162,0.0,0
9212,M24071,M,298.0,309.0,1409,49.1,85,0,0,0,0,0,0,13.33,57.6,106.64,10.93,71,0.0,0
9213,L56392,L,298.0,308.9,1390,53.9,88,0,0,0,0,0,0,13.82,74.9,110.56,11.33,69,0.0,0
9214,L56393,L,298.0,309.0,1679,32.4,90,0,0,0,0,0,0,13.39,42.0,107.12,10.98,95,0.0,0
9215,L56394,L,298.0,308.9,1508,37.1,92,0,0,0,0,0,0,12.54,42.7,100.32,10.28,80,0.0,0
9216,L56395,L,297.9,308.8,1681,31.7,94,0,0,0,0,0,0,13.31,44.3,106.48,10.91,95,0.0,0
9217,H38630,H,297.7,308.8,1469,43.7,96,0,0,0,0,0,0,13.11,60.8,104.88,10.75,76,0.0,0
9218,L56397,L,297.8,308.8,1421,49.6,101,0,0,0,0,0,0,13.5,64.3,108.0,11.07,72,0.0,0
9219,L56398,L,297.7,308.8,1354,50.2,103,0,0,0,0,0,0,13.0,59.2,104.0,10.66,66,0.0,0
9220,M24079,M,297.7,308.8,1350,57.0,105,0,0,0,0,0,0,13.9,71.0,111.2,11.4,66,0.0,0
9221,L56400,L,297.8,308.9,1282,58.1,108,0,0,0,0,0,0,13.45,76.0,107.6,11.03,60,0.0,0
9222,M24081,M,297.8,309.0,1675,30.0,110,0,0,0,0,0,0,13.03,35.0,104.24,10.68,94,0.0,0
9223,M24082,M,297.9,309.0,1525,38.5,113,0,0,0,0,0,0,12.88,52.4,103.04,10.56,81,0.0,0
9224,L56403,L,297.9,309.0,1382,43.9,116,0,0,0,0,0,0,12.38,47.4,99.04,10.15,69,0.0,0
9225,L56404,L,297.9,309.0,1450,46.8,118,0,0,0,0,0,0,13.37,51.6,106.96,10.96,75,0.0,0
9226,L56405,L,298.0,309.1,1820,23.6,120,0,0,0,0,0,0,13.41,28.1,107.28,11.0,107,0.0,0
9227,L56406,L,298.0,309.1,1822,23.5,122,0,0,0,0,0,0,13.42,24.6,107.36,11.0,107,0.0,0
9228,L56407,L,298.0,309.1,1473,44.3,124,0,0,0,0,0,0,13.23,52.5,105.84,10.85,77,0.0,0
9229,M24088,M,298.1,309.1,1572,37.5,126,0,0,0,0,0,0,13.16,37.5,105.28,10.79,85,0.0,0
9230,M24089,M,298.1,309.0,2042,17.8,129,0,0,0,0,0,0,14.55,19.3,116.4,11.93,126,0.0,0
9231,L56410,L,298.2,309.2,1922,22.6,132,0,0,0,0,0,0,14.17,25.6,113.36,11.62,116,0.0,0
9232,L56411,L,298.2,309.1,1539,36.5,134,0,0,0,0,0,0,12.73,48.2,101.84,10.44,82,0.0,0
9233,L56412,L,298.2,309.1,1350,52.0,136,0,0,0,0,0,0,13.21,66.6,105.68,10.83,66,0.0,0
9234,L56413,L,298.3,309.1,1403,45.1,138,0,0,0,0,0,0,12.72,56.1,101.76,10.43,71,0.0,0
9235,L56414,L,298.3,309.1,1904,20.3,140,0,0,0,0,0,0,13.69,28.5,109.52,11.23,114,0.0,0
9236,M24095,M,298.2,308.9,1592,35.2,142,0,0,0,0,0,0,13.02,36.6,104.16,10.68,87,0.0,0
9237,L56416,L,298.1,308.7,1556,31.6,145,0,0,0,0,0,0,12.21,40.9,97.68,10.01,84,0.0,0
9238,M24097,M,298.1,308.8,1811,25.4,147,0,0,0,0,0,0,13.58,21.3,108.64,11.14,106,0.0,0
9239,M24098,M,298.2,308.8,1456,41.2,150,0,0,0,0,0,0,12.65,47.2,101.2,10.37,75,0.0,0
9240,H38653,H,298.2,308.8,1436,51.9,153,0,0,0,0,0,0,13.95,60.0,111.6,11.44,73,0.0,0
9241,M24100,M,298.1,308.7,1362,49.6,158,0,0,0,0,0,0,12.99,66.8,103.92,10.65,67,0.0,0
9242,L56421,L,298.1,308.7,1683,29.1,161,0,0,0,0,0,0,12.97,34.4,103.76,10.64,95,0.0,0
9243,M24102,M,298.2,308.7,1269,60.9,163,0,0,0,0,0,0,13.73,78.4,109.84,11.26,59,0.0,0
9244,L56423,L,298.3,308.8,1454,49.0,166,0,0,0,0,0,0,13.71,56.6,109.68,11.24,75,0.0,0
9245,L56424,L,298.3,308.8,1767,27.3,168,0,0,0,0,0,0,13.46,30.8,107.68,11.04,102,0.0,0
9246,L56425,L,298.3,308.9,1708,27.3,170,0,0,0,0,0,0,12.94,28.5,103.52,10.61,97,0.0,0
9247,L56426,L,298.3,308.9,1862,27.0,172,0,0,0,0,0,0,14.25,33.8,114.0,11.68,111,0.0,0
9248,L56427,L,298.3,308.9,1695,30.7,174,0,0,0,0,0,0,13.3,32.0,106.4,10.91,96,0.0,0
9249,M24108,M,298.3,309.1,1488,40.6,176,0,0,0,0,0,0,12.85,57.2,102.8,10.54,78,0.0,0
9250,L56429,L,298.3,309.0,1657,32.2,179,0,0,0,0,0,0,13.17,30.6,105.36,10.8,93,0.0,0
9251,H38664,H,298.3,309.0,1823,25.9,181,0,0,0,0,0,0,13.75,26.3,110.0,11.27,107,0.0,0
9252,M24111,M,298.2,309.1,1651,28.8,186,0,0,0,0,0,0,12.65,42.7,101.2,10.37,92,0.0,0
9253,M24112,M,298.1,309.0,1533,36.1,189,0,0,0,0,0,0,12.62,42.2,100.96,10.35,82,0.0,0
9254,M24113,M,298.2,309.0,1508,40.5,192,0,0,0,0,0,0,13.01,43.8,104.08,10.67,80,0.0,0
9255,L56434,L,298.3,309.1,1616,31.1,195,0,0,0,0,0,0,12.66,38.6,101.28,10.38,89,0.0,0
9256,L56435,L,298.2,309.0,1651,31.5,197,0,0,0,0,0,0,13.02,35.7,104.16,10.68,92,0.0,0
9257,L56436,L,298.2,309.1,1569,35.2,199,0,0,0,0,0,0,12.81,39.0,102.48,10.5,85,0.0,0
9258,M24117,M,298.3,309.1,1296,58.7,201,0,0,0,0,0,0,13.66,69.9,109.28,11.2,61,0.0,0
9259,H38672,H,298.3,309.0,1379,43.2,0,0,0,0,0,0,0,12.25,68.0,98.0,10.04,68,0.0,0
9260,M24119,M,298.2,309.0,1694,28.0,5,0,0,0,0,0,0,12.92,32.0,103.36,10.59,96,0.0,0
9261,L56440,L,298.2,309.0,1377,57.8,8,0,0,0,0,0,0,14.24,64.5,113.92,11.68,68,0.0,0
9262,H38675,H,298.3,309.0,1470,38.4,10,0,0,0,0,0,0,12.39,55.0,99.12,10.16,76,0.0,0
9263,M24122,M,298.3,309.1,1404,47.0,15,0,0,0,0,0,0,12.99,62.4,103.92,10.65,71,0.0,0
9264,L56443,L,298.3,309.1,1593,40.1,18,0,0,0,0,0,0,13.7,46.0,109.6,11.23,87,0.0,0
9265,M24124,M,298.3,309.0,1526,36.9,20,0,0,0,0,0,0,12.67,40.8,101.36,10.39,81,0.0,0
9266,M24125,M,298.3,308.9,1390,49.7,23,0,0,0,0,0,0,13.24,66.4,105.92,10.86,69,0.0,0
9267,L56446,L,298.2,308.9,1737,25.5,26,0,0,0,0,0,0,12.95,28.6,103.6,10.62,100,0.0,0
9268,L56447,L,298.2,308.8,1362,57.3,28,0,0,0,0,0,0,14.04,63.9,112.32,11.51,67,0.0,0
9269,L56448,L,298.2,308.8,1666,31.5,30,0,0,0,0,0,0,13.15,47.0,105.2,10.78,93,0.0,0
9270,L56449,L,298.2,308.8,1354,60.9,32,0,0,0,0,0,0,14.47,76.3,115.76,11.87,66,0.0,0
9271,L56450,L,298.2,308.8,1302,60.4,34,0,0,0,0,0,0,13.94,85.2,111.52,11.43,62,0.0,0
9272,L56451,L,298.2,308.7,1991,20.5,36,0,0,0,0,0,0,14.48,29.3,115.84,11.87,122,0.0,0
9273,L56452,L,298.2,308.6,1353,54.1,38,0,0,0,0,0,0,13.52,64.1,108.16,11.09,66,0.0,0
9274,H38687,H,298.2,308.7,1520,35.7,40,0,0,0,0,0,0,12.46,49.0,99.68,10.22,81,0.0,0
9275,L56454,L,298.2,308.7,1428,54.9,45,0,0,0,0,0,0,14.29,66.9,114.32,11.72,73,0.0,0
9276,L56455,L,298.2,308.7,1605,29.4,47,0,0,0,0,0,0,12.33,25.8,98.64,10.11,88,0.0,0
9277,L56456,L,298.1,308.7,1691,30.3,49,0,0,0,0,0,0,13.21,34.3,105.68,10.83,96,0.0,0
9278,L56457,L,298.2,308.7,1447,48.4,51,0,0,0,0,0,0,13.56,63.3,108.48,11.12,74,0.0,0
9279,H38692,H,298.2,308.8,1606,39.9,53,0,0,0,0,0,0,13.78,47.3,110.24,11.3,88,0.0,0
9280,M24139,M,298.2,308.8,1645,28.2,58,0,0,0,0,0,0,12.52,32.0,100.16,10.27,92,0.0,0
9281,H38694,H,298.2,308.8,1470,43.3,61,0,0,0,0,0,0,13.06,60.0,104.48,10.71,76,0.0,0
9282,L56461,L,298.2,308.9,1336,45.0,66,0,0,0,0,0,0,12.13,57.1,97.04,9.95,65,0.0,0
9283,M24142,M,298.2,308.9,1414,44.3,68,0,0,0,0,0,0,12.71,51.4,101.68,10.42,71,0.0,0
9284,M24143,M,298.3,309.0,1802,27.5,71,0,0,0,0,0,0,13.79,36.1,110.32,11.31,105,0.0,0
9285,L56464,L,298.2,308.9,1683,31.7,74,0,0,0,0,0,0,13.33,39.3,106.64,10.93,95,0.0,0
9286,M24145,M,298.2,309.0,1410,47.6,76,0,0,0,0,0,0,13.13,47.6,105.04,10.77,71,0.0,0
9287,L56466,L,298.2,308.9,1605,32.0,79,0,0,0,0,0,0,12.69,40.9,101.52,10.41,88,0.0,0
9288,L56467,L,298.2,308.9,1709,28.1,81,0,0,0,0,0,0,13.06,35.3,104.48,10.71,97,0.0,0
9289,L56468,L,298.2,308.9,1444,53.1,83,0,0,0,0,0,0,14.18,67.8,113.44,11.63,74,0.0,0
9290,L56469,L,298.2,308.9,1367,45.0,85,0,0,0,0,0,0,12.4,61.1,99.2,10.17,67,0.0,0
9291,L56470,L,298.2,309.0,1418,44.2,87,0,0,0,0,0,0,12.73,52.1,101.84,10.44,72,0.0,0
9292,L56471,L,298.2,309.0,1353,57.8,89,0,0,0,0,0,0,14.03,75.9,112.24,11.5,66,0.0,0
9293,L56472,L,298.2,309.0,1643,34.1,91,0,0,0,0,0,0,13.31,33.8,106.48,10.91,91,0.0,0
9294,L56473,L,298.3,309.1,1437,38.0,93,0,0,0,0,0,0,12.05,49.0,96.4,9.88,73,0.0,0
9295,L56474,L,298.1,309.0,1437,36.2,95,0,0,0,0,0,0,11.8,54.3,94.4,9.68,73,0.0,0
9296,M24155,M,298.2,309.0,1413,47.9,97,0,0,0,0,0,0,13.2,55.6,105.6,10.82,71,0.0,0
9297,H38710,H,298.2,309.0,1524,39.1,100,0,0,0,0,0,0,12.96,44.7,103.68,10.63,81,0.0,0
9298,M24157,M,298.1,308.9,1479,43.4,105,0,0,0,0,0,0,13.15,50.8,105.2,10.78,77,0.0,0
9299,L56478,L,298.1,308.9,1313,50.6,108,0,0,0,0,0,0,12.69,64.9,101.52,10.41,63,0.0,0
9300,M24159,M,298.1,308.9,1335,50.4,110,0,0,0,0,0,0,12.86,58.7,102.88,10.55,65,0.0,0
9301,L56480,L,298.1,308.9,1367,41.9,113,0,0,0,0,0,0,11.97,54.4,95.76,9.82,67,0.0,0
9302,M24161,M,298.1,308.9,1459,50.3,115,0,0,0,0,0,0,13.93,68.1,111.44,11.42,75,0.0,0
9303,M24162,M,298.1,308.9,1804,25.1,118,0,0,0,0,0,0,13.48,31.9,107.84,11.05,106,0.0,0
9304,L56483,L,298.2,309.0,1491,38.3,121,0,0,0,0,0,0,12.56,38.5,100.48,10.3,78,0.0,0
9305,L56484,L,298.3,309.1,1537,43.0,123,0,0,0,0,0,0,13.61,58.8,108.88,11.16,82,0.0,0
9306,H38719,H,298.3,309.1,1646,30.2,125,0,0,0,0,0,0,12.8,41.0,102.4,10.5,92,0.0,0
9307,M24166,M,298.3,309.2,1783,28.3,130,0,0,0,0,0,0,13.74,37.8,109.92,11.27,104,0.0,0
9308,L56487,L,298.3,309.1,1395,49.8,133,0,0,0,0,0,0,13.3,65.1,106.4,10.91,70,0.0,0
9309,L56488,L,298.4,309.1,1423,48.0,135,0,0,0,0,0,0,13.3,61.8,106.4,10.91,72,0.0,0
9310,L56489,L,298.3,309.2,1562,37.6,137,0,0,0,0,0,0,13.08,51.6,104.64,10.73,84,0.0,0
9311,L56490,L,298.4,309.3,1549,40.8,139,0,0,0,0,0,0,13.41,60.4,107.28,11.0,83,0.0,0
9312,L56491,L,298.4,309.4,1540,43.2,141,0,0,0,0,0,0,13.66,49.4,109.28,11.2,82,0.0,0
9313,H38726,H,298.5,309.4,1573,33.6,143,0,0,0,0,0,0,12.63,46.3,101.04,10.36,85,0.0,0
9314,L56493,L,298.5,309.4,1418,45.1,148,0,0,0,0,0,0,12.86,56.3,102.88,10.55,72,0.0,0
9315,M24174,M,298.5,309.4,1565,33.7,150,0,0,0,0,0,0,12.57,40.4,100.56,10.31,85,0.0,0
9316,L56495,L,298.5,309.5,1569,41.0,153,0,0,0,0,0,0,13.61,43.4,108.88,11.16,85,0.0,0
9317,H38730,H,298.5,309.4,1417,41.2,155,0,0,0,0,0,0,12.31,49.9,98.48,10.09,72,0.0,0
9318,L56497,L,298.5,309.5,1480,38.1,160,0,0,0,0,0,0,12.44,42.1,99.52,10.2,77,0.0,0
9319,L56498,L,298.5,309.4,1364,44.5,162,0,0,0,0,0,0,12.3,53.6,98.4,10.09,67,0.0,0
9320,L56499,L,298.5,309.4,1911,21.5,164,0,0,0,0,0,0,13.92,18.8,111.36,11.41,115,0.0,0
9321,L56500,L,298.4,309.3,1409,43.1,166,0,0,0,0,0,0,12.5,51.7,100.0,10.25,71,0.0,0
9322,L56501,L,298.4,309.2,1335,53.5,168,0,0,0,0,0,0,13.29,66.2,106.32,10.9,65,0.0,0
9323,M24182,M,298.5,309.3,1512,38.1,170,0,0,0,0,0,0,12.72,47.6,101.76,10.43,80,0.0,0
9324,L56503,L,298.6,309.4,1447,40.2,173,0,0,0,0,0,0,12.44,41.9,99.52,10.2,74,0.0,0
9325,L56504,L,298.6,309.3,1537,37.6,175,0,0,0,0,0,0,12.86,39.2,102.88,10.55,82,0.0,0
9326,M24185,M,298.6,309.3,1510,40.8,177,0,0,0,0,0,0,13.07,52.6,104.56,10.72,80,0.0,0
9327,L56506,L,298.6,309.3,1677,31.2,180,0,0,0,0,0,0,13.21,33.7,105.68,10.83,94,0.0,0
9328,L56507,L,298.5,309.2,1504,33.7,182,0,0,0,0,0,0,12.04,46.4,96.32,9.87,79,0.0,0
9329,H38742,H,298.5,309.1,2051,19.0,184,0,0,0,0,0,0,14.8,22.0,118.4,12.14,127,0.0,0
9330,L56509,L,298.5,309.1,1474,41.3,189,0,0,0,0,0,0,12.82,54.5,102.56,10.51,77,0.0,0
9331,M24190,M,298.4,309.0,1507,36.1,191,0,0,0,0,0,0,12.4,51.4,99.2,10.17,80,0.0,0
9332,L56511,L,298.4,308.9,1496,37.9,194,0,0,0,0,0,0,12.55,45.3,100.4,10.29,79,0.0,0
9333,M24192,M,298.5,309.0,1921,22.0,196,0,0,0,0,0,0,14.07,22.1,112.56,11.54,116,0.0,0
9334,L56513,L,298.5,309.0,1450,40.5,199,0,0,0,0,0,0,12.5,54.8,100.0,10.25,75,0.0,0
9335,L56514,L,298.4,308.9,1402,44.8,201,0,0,0,0,0,0,12.67,58.9,101.36,10.39,70,0.0,0
9336,L56515,L,298.4,308.9,1501,50.0,203,0,0,0,0,0,0,14.25,62.5,114.0,11.68,79,0.0,0
9337,L56516,L,298.5,308.9,1725,31.9,205,0,0,0,0,0,0,13.72,45.6,109.76,11.25,99,0.0,0
9338,H38751,H,298.5,308.9,1500,40.3,207,0,0,0,0,0,0,12.91,49.1,103.28,10.59,79,0.0,0
9339,H38752,H,298.5,309.0,1531,30.8,212,0,0,0,0,0,0,11.88,37.3,95.04,9.74,82,0.0,0
9340,L56519,L,298.5,309.0,1458,44.8,217,0,0,0,0,0,0,13.16,56.4,105.28,10.79,75,0.0,0
9341,H38754,H,298.4,308.9,1577,37.1,0,0,0,0,0,0,0,13.15,41.1,105.2,10.78,86,0.0,0
9342,M24201,M,298.3,308.9,1363,46.1,5,0,0,0,0,0,0,12.51,58.5,100.08,10.26,67,0.0,0
9343,H38756,H,298.3,308.9,1706,31.8,8,0,0,0,0,0,0,13.54,45.4,108.32,11.1,97,0.0,0
9344,M24203,M,298.3,308.8,1391,50.4,13,0,0,0,0,0,0,13.35,66.2,106.8,10.95,69,0.0,0
9345,L56524,L,298.2,308.8,1616,33.7,16,0,0,0,0,0,0,13.02,41.2,104.16,10.68,89,0.0,0
9346,L56525,L,298.2,308.8,1442,47.0,18,0,0,0,0,0,0,13.33,58.5,106.64,10.93,74,0.0,0
9347,M24206,M,298.2,308.8,1626,40.4,20,0,0,0,0,0,0,14.03,51.9,112.24,11.5,90,0.0,0
9348,M24207,M,298.2,308.7,1426,42.6,23,0,0,0,0,0,0,12.58,57.0,100.64,10.32,73,0.0,0
9349,L56528,L,298.2,308.7,1436,49.1,26,0,0,0,0,0,0,13.56,65.3,108.48,11.12,73,0.0,0
9350,M24209,M,298.2,308.7,1599,36.2,28,0,0,0,0,0,0,13.21,42.8,105.68,10.83,88,0.0,0
9351,L56530,L,298.2,308.7,2186,17.8,31,0,0,0,0,0,0,15.81,20.9,126.48,12.96,139,0.0,0
9352,L56531,L,298.3,308.8,1645,30.4,33,0,0,0,0,0,0,12.82,38.9,102.56,10.51,92,0.0,0
9353,L56532,L,298.2,308.7,1780,27.9,35,0,0,0,0,0,0,13.65,28.1,109.2,11.19,103,0.0,0
9354,L56533,L,298.2,308.8,1345,44.3,37,0,0,0,0,0,0,12.11,56.5,96.88,9.93,65,0.0,0
9355,M24214,M,298.2,308.8,1607,31.9,39,0,0,0,0,0,0,12.69,27.8,101.52,10.41,88,0.0,0
9356,L56535,L,298.3,308.9,1708,28.0,42,0,0,0,0,0,0,13.04,35.7,104.32,10.69,97,0.0,0
9357,L56536,L,298.3,308.9,1270,52.7,44,0,0,0,0,0,0,12.61,70.5,100.88,10.34,59,0.0,0
9358,M24217,M,298.3,308.9,1646,25.4,46,0,0,0,0,0,0,12.14,33.4,97.12,9.95,92,0.0,0
9359,L56538,L,298.2,308.7,1407,45.1,49,0,0,0,0,0,0,12.76,54.8,102.08,10.46,71,0.0,0
9360,M24219,M,298.1,308.7,1581,47.4,51,0,0,0,0,0,0,14.59,61.4,116.72,11.96,86,0.0,0
9361,L56540,L,298.0,308.6,1532,42.6,54,0,0,0,0,0,0,13.51,60.4,108.08,11.08,82,0.0,0
9362,L56541,L,298.0,308.6,1610,33.1,56,0,0,0,0,0,0,12.88,47.3,103.04,10.56,89,0.0,0
9363,M24222,M,298.0,308.5,1682,33.0,58,0,0,0,0,0,0,13.5,40.0,108.0,11.07,95,0.0,0
9364,L56543,L,297.9,308.5,1519,34.3,61,0,0,0,0,0,0,12.25,42.6,98.0,10.04,81,0.0,0
9365,L56544,L,297.9,308.5,1683,28.5,63,0,0,0,0,0,0,12.89,39.5,103.12,10.57,95,0.0,0
9366,M24225,M,298.0,308.6,1254,55.8,65,0,0,0,0,0,0,12.89,63.9,103.12,10.57,58,0.0,0
9367,L56546,L,298.0,308.5,1461,48.0,68,0,0,0,0,0,0,13.63,59.1,109.04,11.18,76,0.0,0
9368,L56547,L,297.9,308.5,1472,45.1,70,0,0,0,0,0,0,13.33,63.4,106.64,10.93,77,0.0,0
9369,L56548,L,297.7,308.4,1510,38.6,72,0,0,0,0,0,0,12.77,52.7,102.16,10.47,80,0.0,0
9370,M24229,M,297.7,308.3,1547,36.8,74,0,0,0,0,0,0,12.84,47.2,102.72,10.53,83,0.0,0
9371,H38784,H,297.7,308.4,1418,51.9,77,0,0,0,0,0,0,13.79,58.5,110.32,11.31,72,0.0,0
9372,L56551,L,297.7,308.4,1289,51.3,82,0,0,0,0,0,0,12.58,65.0,100.64,10.32,61,0.0,0
9373,L56552,L,297.7,308.4,1487,41.4,84,0,0,0,0,0,0,12.95,48.7,103.6,10.62,78,0.0,0
9374,L56553,L,297.7,308.5,1453,45.5,86,0,0,0,0,0,0,13.22,58.9,105.76,10.84,75,0.0,0
9375,M24234,M,297.8,308.5,1466,44.7,88,0,0,0,0,0,0,13.22,52.1,105.76,10.84,76,0.0,0
9376,H38789,H,297.7,308.4,1288,49.5,91,0,0,0,0,0,0,12.33,57.6,98.64,10.11,60,0.0,0
9377,H38790,H,297.7,308.4,1738,27.7,96,0,0,0,0,0,0,13.26,22.5,106.08,10.87,100,0.0,0
9378,H38791,H,297.7,308.3,1488,41.0,101,0,0,0,0,0,0,12.9,57.2,103.2,10.58,78,0.0,0
9379,L56558,L,297.6,308.3,1816,28.8,106,0,0,0,0,0,0,14.09,32.3,112.72,11.55,107,0.0,0
9380,L56559,L,297.5,308.2,1419,48.5,108,0,0,0,0,0,0,13.33,62.2,106.64,10.93,72,0.0,0
9381,L56560,L,297.4,308.1,1435,45.7,110,0,0,0,0,0,0,13.09,57.5,104.72,10.73,73,0.0,0
9382,M24241,M,297.5,308.1,1480,42.4,112,0,0,0,0,0,0,13.03,47.7,104.24,10.68,77,0.0,0
9383,L56562,L,297.5,308.2,1610,33.6,115,0,0,0,0,0,0,12.95,34.6,103.6,10.62,89,0.0,0
9384,H38797,H,297.5,308.1,1548,38.2,117,0,0,0,0,0,0,13.04,42.2,104.32,10.69,83,0.0,0
9385,M24244,M,297.6,308.1,1379,57.4,122,0,0,0,0,0,0,14.2,70.0,113.6,11.64,68,0.0,0
9386,M24245,M,297.5,308.1,1907,23.5,125,0,0,0,0,0,0,14.16,28.9,113.28,11.61,115,0.0,0
9387,M24246,M,297.5,308.0,2033,16.7,128,0,0,0,0,0,0,14.32,13.7,114.56,11.74,126,0.0,0
9388,H38801,H,297.4,307.9,1390,52.0,131,0,0,0,0,0,0,13.56,74.9,108.48,11.12,69,0.0,0
9389,M24248,M,297.5,307.9,1544,37.9,136,0,0,0,0,0,0,12.97,52.0,103.76,10.64,83,0.0,0
9390,L56569,L,297.6,308.0,1258,57.4,139,0,0,0,0,0,0,13.15,77.7,105.2,10.78,58,0.0,0
9391,M24250,M,297.5,308.0,1560,39.0,141,0,0,0,0,0,0,13.26,47.8,106.08,10.87,84,0.0,0
9392,H38805,H,297.6,308.2,2071,18.5,144,0,0,0,0,0,0,14.9,27.8,119.2,12.22,129,0.0,0
9393,L56572,L,297.6,308.1,1437,46.3,149,0,0,0,0,0,0,13.19,57.3,105.52,10.82,73,0.0,0
9394,H38807,H,297.7,308.2,1489,43.0,151,0,0,0,0,0,0,13.19,53.7,105.52,10.82,78,0.0,0
9395,L56574,L,297.7,308.2,1334,53.0,156,0,0,0,0,0,0,13.21,68.4,105.68,10.83,64,0.0,0
9396,L56575,L,297.7,308.2,1500,39.9,158,0,0,0,0,0,0,12.86,53.1,102.88,10.55,79,0.0,0
9397,L56576,L,297.8,308.3,1498,47.3,160,0,0,0,0,0,0,13.86,62.9,110.88,11.37,79,0.0,0
9398,M24257,M,297.7,308.2,1370,53.4,162,0,0,0,0,0,0,13.58,65.8,108.64,11.14,68,0.0,0
9399,H38812,H,297.7,308.2,1526,40.1,165,0,0,0,0,0,0,13.11,47.2,104.88,10.75,81,0.0,0
9400,L56579,L,297.8,308.3,1477,44.8,170,0,0,0,0,0,0,13.33,59.5,106.64,10.93,77,0.0,0
9401,L56580,L,297.7,308.2,1446,43.9,172,0,0,0,0,0,0,12.94,58.7,103.52,10.61,74,0.0,0
9402,M24261,M,297.7,308.2,1720,25.6,174,0,0,0,0,0,0,12.81,28.0,102.48,10.5,98,0.0,0
9403,L56582,L,297.7,308.1,1734,30.7,177,0,0,0,0,0,0,13.64,29.0,109.12,11.18,99,0.0,0
9404,L56583,L,297.7,308.1,1697,29.1,179,0,0,0,0,0,0,13.09,33.7,104.72,10.73,96,0.0,0
9405,L56584,L,297.7,308.2,2007,19.3,181,0,0,0,0,0,0,14.45,24.4,115.6,11.85,123,0.0,0
9406,M24265,M,297.7,308.1,1469,48.8,183,0,0,0,0,0,0,13.81,70.8,110.48,11.32,76,0.0,0
9407,M24266,M,297.7,308.1,2189,15.6,186,0,0,0,0,0,0,15.54,10.2,124.32,12.74,139,0.0,0
9408,L56587,L,297.8,308.3,1435,50.1,189,0,0,0,0,0,0,13.69,61.5,109.52,11.23,73,0.0,0
9409,H38822,H,297.9,308.4,1637,34.5,191,0,0,0,0,0,0,13.31,40.2,106.48,10.91,91,0.0,0
9410,L56589,L,298.0,308.5,1664,28.3,196,0,0,0,0,0,0,12.7,40.4,101.6,10.41,93,0.0,0
9411,M24270,M,298.0,308.5,1666,31.0,198,0,0,0,0,0,0,13.08,37.2,104.64,10.73,93,0.0,0
9412,L56591,L,298.0,308.5,1404,46.6,201,0,0,0,0,0,0,12.94,54.3,103.52,10.61,71,0.0,0
9413,L56592,L,298.0,308.5,1702,26.7,203,0,0,0,0,0,0,12.81,34.2,102.48,10.5,97,0.0,0
9414,L56593,L,298.1,308.6,1439,44.9,205,0,0,0,0,0,0,13.01,54.4,104.08,10.67,74,0.0,0
